391.9 	3.32523872 	3.28230449 	3.46567626 	2.66281311 	3.19991329 	2.33903527 	3.27875302 	1.88019682 	1.000283212	0.00000000 	5.86320000 	0.51620000 	1.49064090 	0.00000710 
392.0 	3.32894052 	3.28690057 	3.46476938 	2.66345119 	3.19880054 	2.33823660 	3.27744609 	1.88173140 	1.000283206	0.00000000 	5.85896000 	0.51396000 	1.49062900 	0.00000700 
392.1 	3.33264231 	3.29149665 	3.46386249 	2.66408928 	3.19768779 	2.33743792 	3.27613917 	1.88326597 	1.000283201	0.00000000 	5.85472000 	0.51172000 	1.49061735 	0.00000690 
392.2 	3.33634410 	3.29609273 	3.46295561 	2.66472737 	3.19657504 	2.33663925 	3.27483225 	1.88480055 	1.000283195	0.00000000 	5.85048000 	0.50948000 	1.49060570 	0.00000680 
392.3 	3.34004590 	3.30068881 	3.46204872 	2.66536545 	3.19546229 	2.33584058 	3.27352532 	1.88633513 	1.000283189	0.00000000 	5.84624000 	0.50724000 	1.49059405 	0.00000670 
392.4 	3.34281420 	3.30442556 	3.46335496 	2.66797216 	3.19421532 	2.33581771 	3.27171666 	1.88804157 	1.000283184	0.00000000 	5.84200000 	0.50500000 	1.49058240 	0.00000660 
392.5 	3.34418227 	3.30687332 	3.46798087 	2.67353180 	3.19276703 	2.33695853 	3.26915540 	1.89000579 	1.000283178	0.00000000 	5.83808000 	0.50304000 	1.49057075 	0.00000650 
392.6 	3.34555035 	3.30932108 	3.47260679 	2.67909144 	3.19131874 	2.33809936 	3.26659414 	1.89197001 	1.000283172	0.00000000 	5.83416000 	0.50108000 	1.49055910 	0.00000640 
392.7 	3.34691842 	3.31176883 	3.47723271 	2.68465109 	3.18987045 	2.33924018 	3.26403288 	1.89393424 	1.000283166	0.00000000 	5.83024000 	0.49912000 	1.49054745 	0.00000630 
392.8 	3.34828649 	3.31421659 	3.48185863 	2.69021073 	3.18842216 	2.34038101 	3.26147162 	1.89589846 	1.000283161	0.00000000 	5.82632000 	0.49716000 	1.49053580 	0.00000620 
392.9 	3.34965456 	3.31666435 	3.48648454 	2.69577037 	3.18697387 	2.34152183 	3.25891036 	1.89786268 	1.000283155	0.00000000 	5.82240000 	0.49520000 	1.49052415 	0.00000610 
393.0 	3.35102264 	3.31911210 	3.49111046 	2.70133001 	3.18552558 	2.34266266 	3.25634910 	1.89982690 	1.000283149	0.00000000 	5.81848000 	0.49324000 	1.49051250 	0.00000600 
393.1 	3.35239071 	3.32155986 	3.49573638 	2.70688965 	3.18407729 	2.34380348 	3.25378784 	1.90179113 	1.000283144	0.00000000 	5.81456000 	0.49128000 	1.49050085 	0.00000590 
393.2 	3.35375878 	3.32400762 	3.50036229 	2.71244929 	3.18262901 	2.34494431 	3.25122658 	1.90375535 	1.000283138	0.00000000 	5.81064000 	0.48932000 	1.49048920 	0.00000580 
393.3 	3.35512686 	3.32645537 	3.50498821 	2.71800893 	3.18118072 	2.34608513 	3.24866532 	1.90571957 	1.000283132	0.00000000 	5.80672000 	0.48736000 	1.49047755 	0.00000570 
393.4 	3.35649493 	3.32890313 	3.50961413 	2.72356857 	3.17973243 	2.34722596 	3.24610406 	1.90768380 	1.000283127	0.00000000 	5.80280000 	0.48540000 	1.49046590 	0.00000560 
393.5 	3.35786300 	3.33135089 	3.51424004 	2.72912821 	3.17828414 	2.34836678 	3.24354280 	1.90964802 	1.000283121	0.00000000 	5.79888000 	0.48344000 	1.49045425 	0.00000550 
393.6 	3.35923107 	3.33379864 	3.51886596 	2.73468785 	3.17683585 	2.34950761 	3.24098154 	1.91161224 	1.000283115	0.00000000 	5.79496000 	0.48148000 	1.49044260 	0.00000540 
393.7 	3.36365625 	3.33856863 	3.52098350 	2.73434069 	3.17726312 	2.35145474 	3.24072579 	1.91608719 	1.00028311	0.00000000 	5.79104000 	0.47952000 	1.49043095 	0.00000530 
393.8 	3.36808143 	3.34333862 	3.52310104 	2.73399352 	3.17769039 	2.35340188 	3.24047004 	1.92056213 	1.000283104	0.00000000 	5.78712000 	0.47756000 	1.49041930 	0.00000520 
393.9 	3.37250661 	3.34810861 	3.52521858 	2.73364636 	3.17811766 	2.35534901 	3.24021428 	1.92503707 	1.000283098	0.00000000 	5.78320000 	0.47560000 	1.49040765 	0.00000510 
394.0 	3.37693179 	3.35287860 	3.52733612 	2.73329920 	3.17854492 	2.35729615 	3.23995853 	1.92951202 	1.000283093	0.00000000 	5.77928000 	0.47364000 	1.49039600 	0.00000500 
394.1 	3.38135697 	3.35764859 	3.52945367 	2.73295203 	3.17897219 	2.35924329 	3.23970277 	1.93398696 	1.000283087	0.00000000 	5.77536000 	0.47168000 	1.49038445 	0.00000490 
